id,text,type
711701315118899200,Boa noite quero agradecer todos ajudou meu filho campanha contra mosquito Dengue com ajuda todos ele ganhou obrigado,noise
766359985827749888,o cara preocupado em ter dengue e etc e vc o tranquiliza falando que ta com a doença mas é de boa pq só transmite por picada de mosquito,noise
717038741639008257,E o pior é que não posso nem colar no médico porque tudo é dengue kkkk,noise
762720013577031680,fui picada por um mosquito tá dengue agora,provider
703339445295181825,Meu irmão ta falando que to com zika vírus,receiver
722594708321603584,boa noite pra voce que ta com suspeita de dengue/zika,receiver
703296226452742144,A única  guerra que eu estou é  contra os mosquitos da dengue rs,provider
705569330558312449,"@Thatac13 academia ,sem vc , junto tudo em forma de dores princesa 😞😞 parecendo que to com dengue , doendo o corpo todo 😞😞",receiver
789901518111698944,@LeonardoTrXT fala moiado não se n aparece mais mosquito da dengue KKKKKK,noise
700986930117398528,"Não há informação, tenho medo, diz mãe que teve zika e bebê nasceu saudável via @UOLNoticias @UOL  https://t.co/b7EhJiFT6K",news
715548380861173760,"O pernilongo se sentindo empreendendor decide comercializar dengue, chikungunya e zika nas picadas. Tem algo de estranho no reino animal.",noise
703272279652888576,RT Esse zika virus ta demais... Achei um morto no meu bolso 󾍁 https://t.co/xYmszWuWM6,noise
709523184161263616,Lula pode ser preso Di Caprio tem oscar Bowie morreu Coldplay acabando Mangueira ganhando carnaval Zika virus pelo amor VAMO SE BEJA LOGO,news
791603463088144385,Eu sou um soldado de linha de frente no combate ao mosquito transmissor da dengue https://t.co/lc06ncNDZT,news
698331276659552256,"@PorHELO_Babi melhor ir no médico pra não sair se auto medicando o mais indicado,mas se for dengue tilenol e bom",receiver
727272760251158530,@valenthinelima_ @thisconfidentt @henriquefontesx @laurassmachado aí tu vai ficar com zika vírus também,noise
702940140453421056,melhor da semana foi a mulher correndo gritando que tinha dois zika atrás dela (???),noise
702189549267636229,Agora to matutando se isso é um mosquito da dengue ou nem,noise
761720966523289600,RT @_mrdrawing: Imagina a cara agr das pessoas que n vieram por medo de zika virus #CerimoniaDeAbertura,noise
709360096216748032,Galera relativizando o perigo da Zika pq um medico disse q só 20% dos mosquitos contaminados transmite a doença. Tem uma grávida na conversa,noise
764482249618255872,"RT @jesymoonlight: qrem defender o país dizendo q zika é doença séria mas brincam c bulemia e automutilação, nojo de vcs seus hipócritas #D…",noise
697932858011287553,Um mosquito me picou no tornozelo acho que peguei zika virus,provider
742456954648465408,essas banda coreana na timeline parece mosquito da dengue você bloqueia um aparece mais 10 falando sobre,noise
761701003343396864,será que vai entrar o mosquito da dengue tb? #CerimoniaDeAbertura,noise
725168435559276544,"Minha tia é tão de vagar, sabe que não posso engravidar por causa da zika e fica me fazendo essas perguntas 😏",receiver
753326266867126272,um micao me seguiu q isso zika virus,noise
711072378911105024,pela quantidade de mosquito que ja me picaram e com a sorte que tenho amanhã mesmo ja estou com zika,provider
750046300553486338,"RT @adnarimrasec: Abortistas acreditam que matar a larva do mosquito seja a mesma coisa que matar o mosquito da dengue, mas isso só vale pa…",noise
739464122149044224,"pra quen teve suspeita de chikungunya, ficou internada por 6 dias e ta gripada denovo voltar pro Twitter aos pouquinhos é bom ne",receiver
721103058399338497,"fazendo trabalho ouvindo jorge e mateus, resultado é eu escrevendo um artigo sobre como o mosquito da dengue me deixa triste mas eu amo ele",noise
707925963993194496,"@caradesanta Sim, aqui tá um forno mesmo. Aí tem surto de dengue? Jesus!!!!",noise
699449777642147841,Beyoncé se enrolou no mosquiteiro da filha e foi pro grammy! todos com medo do zika vírus,noise
718094449348321284,"@_teekaah vai no médico AGORA, aliás vai no posto, pode ser dengue, seus olhos também doem ? vai, AGORA",receiver
750848487785398272,"O laudo do médico  você está com suspeita de zika mas com sintomas de chikungunhya """"",receiver
739061518377979904,"#Anitta está internada com suspeita de Zika vírus, ela foi medicada e esta durmindo agr. #DeusCuidaDela <3 :'( #EstamosComVcAnitta <3",news
698198881172070401,povo morre no nordeste há anos por causa da dengue e o povo mal fala...agora a bonita pega uma denguezinha e ta revoltada...me poupe.,noise
729001583346909184,"Galeres, vou ficar 72 horas fora do ar. Estou com febre chikungunya e as tretas daqui só pioram minha febre, que... https://t.co/TU1cv6Sa3E",receiver
710637103646953474,achei que eu era cabeça dura.. mas meu irmao ta com dengue e nariz sangrando e nao quer ir pro hospital e nem tomar remédio. comofaz?,receiver
701894303094853632,"acabei de matar o mosquito da zika e da dengue, ambas estai erradicadas",provider
702729679896182784,Quem tá com suspeita de dengue pode tomar anti-inflamatório??,receiver
721095321544224771,oi quem quer ir pra fazenda cmg morrer de picada de mosquito e pegar zika?,noise
727585254702231552,Acho que to com suspeita de dengue,receiver
700004016923791360,"Apenas Conjuntivite, febre, dor no corpo mais Zika mais o quer ? 😩😨😰",receiver
720691568580116481,"com a quantidade de picada de mosquito que eu to pelo corpo, é bem provável que eu tenha dengue, zica ou chicu",provider
719669851921453056,"Não desejo essa doença Chikungunya nem p pior inimigo, sem neurose,q doença maldita",receiver
706801799026614272,nossa eu ia ver as meninas mas to com febre e minha mae nao deixou eu ir pra escola pq acha q eu to c dengue,receiver
706232631537565696,"@annabeatrizpe amiga, ela tá mt mal, febre dor no corpo, tá em observaçao podr ser dengue ... Eu ia sair hj, nem vou, vou ficar em cs msm!!",receiver
699987653769322496,PARANÁ: Focos do mosquito da dengue são encontrados em enfeites de Natal https://t.co/Akh4eREgcd #2012é10,news
704158932852408320,RT @gabeoliiveira_: Tem um zika vírus voanu aqui,provider
763197965762752512,@lastfridaynight ela falando que na cerimônia de abertura invés de acender a vela tem que acender repelente pro pernilongo da zika🙄,noise
698307603743506436,"@s4ddays Desculpa a demora hehe, zika virus faz eu ficar feliz? ;-;",noise
698372659806146561,Tem um mosquito voando aqui no quarto. Medo ser o zika.,provider
732243544820359168,"1 dia antes do inter a mulher que nunca vai nas reuniões chega no grupo e fala  Tô com dengue """"",receiver
705553860874641408,"Meu tio ta aqui com uma raquete de matar muriçoca dizendo que vai me matar, e ta me chamando de zika virus! 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",noise
703966130222792705,"RT @Leolopeess: @VickPontes14 @pxxmilla @fferreirami seu novo apelido é aedes aegypt, pq tu parece o mosquito da dengue",noise
718159328360931328,Matei um mosquito e não era zika \o/,noise
728307126498697218,"Vou pro hospital jaja, devo estar com dengue",receiver
698992988719095809,RT @anttrindade: eu to muito braba com o zika virus pelo fato de achar que quem matou a pessoa q ia me namorar foi ele,noise
708830581094752257,"Agora virou uma mania desse povo colocar nome nas coisas, agora essa tal de Zika uns chama de Zeca. Eu hein qual a doença?",noise
781081072901685248,@Julylsantos @dylxnzI SUS não é capaz de tratar a dengue e zica...imagina aborto. Ou vc acha q o próximo passo não é a extensão ao SUS?,noise
763391337576226816,"desde ontem to estragado, não sei o que é porque não fui no médico, mas parece ser dengue",receiver
700389365734895617,"não basta ser mandada p sala de claudio na primeira semana, tem q tá infestada de mosquito da dengue",provider
698158159614054401,Mosquito da dengue pode provocar morte de pets https://t.co/jUjqyRddoY,news
706693662235873281,@shotshay vo apaga esse tweet agora mesmo tinha sido picada pelo zika,noise
698276056294416384,"operação de combate ao mosquito da dengue amanhã, porque tem que ser no sábado, porqueeeee, queria mesmo era ficar em casa",noise
773926801903149057,Sabe a melhor parte de estar com suspeita de dengue? N tem.,receiver
702075453469827072,"Larva do mosquito da dengue cresce até em tampinha de garrafa com água parada, diz ministério https://t.co/t0x6QjKHiN",news
729856651235307521,Sobre meu exame da dengue: negativo  Vitória do povo de Deus É Cristo que liberta!,noise
727884335664222208,To com febre e dor no corpo inteiro ( nao tenho dengue) mas to ruim pra caralho 😷,receiver
796729331322122241,@StoneDYooDa EU nick: Tenho zika vírus,receiver
712255426377740289,Dengue nois não tem mas é cada suspeita,noise
698326946871185408,"RT @chupaesai: vírus zika é transferido pela saliva"" só pego se alguém cuspir em mim, pq beijar eu não beijo mesmo""",noise
702529348373516290,RT @PrefRioBranco: Ação Integrada remove entulho e elimina focos do mosquito da dengue no pátio do antigo aeroporto https://t.co/4yJJIl7oks,news
701815180171280385,Ontem um mosquitinha da dengue me picou na perna mas é aquele ditado 'vamu fazer oq?' Eu ainda matei o mosquito achando q ele n tinha picado,provider
764329794427293696,RT @lovatoart: pode rir sim de algo que nao seja relacionado a zika porque isso nao é piada pra ela estar rindo https://t.co/H8AaBNkpte,provider
713823069521911808,Repelente contra mosquito da Dengue https://t.co/BN1MkHaXJg,news
723201766104276992,"@isabelameche Daí eu comecei a passar mal e talz, e fui pro hospital, disseram que era Dengue... mas que tava quase acabando, só que eu +",receiver
710477185119870977,"Essa alergia está me assustando, acho que vou ao médico, parece até dengue",receiver
764325988494901248,"Na hora de vender aqui vc nem lembra de zika vírus ne @ddlovato ?Espero que os gringos comprem Body Say,pq aqui a gente vai estar com zika",noise
715298804229083138,"a moça do laboratório falo q acha q minha mae ta com dengue pq o olho dela ta ficando mt vermelho(?). mae, to te sacando em",receiver
769234396905955328,lauren disse que não tem medo porque esteve no Brasil no pico da doença e não pegou https://t.co/zq8ZU3Wnvg,noise
708152465334607872,To me fodendo pro Zika Virus eu não vou engravidar mesmo F O D A C,noise
706350920637014021,@motionjelena nossa sua nojenta me decepcionou tomara que seja picada pelo Zika virus igual seu crush lkjlkkkkkk fe no pai,noise
732365779140804609,E a Zika que agora também está causando perda de memória! Isso não é doença! É uma Caixa de Pandora!,noise
710928442548723712,"certo q eu to com zika, dengue e chikungunya. os mosquito adoram o meu sangue. q isso!",receiver
716000680297828352,Deixar o mosquito me picar pra eu pegar uma dengue bolada e ver se emagreço.,noise
708134600070074368,@sracretina_ @knownclara eu to num nivel que to achando estranho quando falam zika virus e n vika zirus,noise
752357888526548992,"Perguntei ao médico: É dengue?"" - Ele ""É não, amiga. Só garganta mesmo"" - Amiga HAUSUAUSUSUSUSUS""",noise
772085418892398592,eu quero morrer nao toma vacina de dengue meu deus só de pensa naquela agulha ja me sobe uns coiso,noise
734536093916336128,"@biiahrules eu achei que tava melhorando hj, mas já tô com febre de novo. Nunca pegue dengue, Bia. Meu conselho de hoje.",receiver
698026100102811648,"RT @migofeh: Sabendo que esse tal de zika vírus também passa por beijo na boca, prefiro continuar bv. #TagueirosNoSDV #SextaUpNoClubeSDV",noise
699229209655382016,"tipo, a zika dói. mas pode não doer. varia de caso a caso. um amigo meu se percebeu todo pintado, mas não tinha nenhum mal estar. Zika.",noise
698912389895421952,"To com uma coçeira no corpo, será q é zika ou falta de banho?",noise
709370995115696128,Codevasf agenda vistoria em unidades descentralizadas para eliminar focos do mosquito da dengue em Sergipe Leia: https://t.co/rlDdm8yCem,noise
700345686475276288,Ótimas dicas para quem tem plantas em vasos e quer combater o mosquito da dengue. https://t.co/hemL6omb1c,news
702894440730529793,até achei q tava com zika vírus,receiver
698180144473731073,As pessoas então ficando loucas com essa história de zika. Hoje ouvi uma mulher dizendo que quem tem chulé e cc pega o vírus mais fácil.,noise
717329992200413184,"Se for o mosquito da dengue deve transmitir dengue, chico cunha, zika vírus em combo de tão gordo...",noise
725532934711742464,dorme com nikki reed e ta com medo de um mosquitinho de zika virus tome vergonha ian joseph somerhalder,noise
705782459951157249,espero que não cancele por causa do zika pq se não zika vai se eu de tão puto q vou ficar,noise
771708311632744449,Gente já disse que não recomendo essa vacina da dengue? To malss ainda,noise
701047852206858240,RT @lucca: nois ta criando uma simpatia pelo mosquito da dengue q daqui a pouco ele ta domesticado,noise
698231487813001216,"Quando eu acho que a zika está deixando esse corpo, ela vem e mostra quem manda 😢😩😫  Me derrubou mesmo, que fraqueza horrenda! Quero sarar.",receiver
700115609573531649,to tão cansada/sonolenta por causa dessa dengue...,receiver
707272754538651648,"@Fred_Borba era oque tava acertado, aí semana passada vi uma noticia que tinham desistido por causa da Zika. Aguardemos.",noise
697780022862548992,@Redacao_Sportv @andrizek os gri gos estão achando que o Zika vírus é igual o Ebola... Desconhecimento puro,noise
721082807427166214,RT @SraGaytes: #SeoEstadoIslamicoAtacar vai voltar para lá com dengue ou outra doença,noise
752697820432314368,Um pernilongo mordeu minha irmã e ela ta chorando aqui falando q é bixinho da dengue KKKKKKK mereço,provider
702881954773995520,"@MauroGil_ @andrefran Trump nunca saudou a mandioca, disse que a arca de Noé é exemplo de ciência, que a 'bola quica' e Zika é um mosquito.",noise
782780429996818432,Pelo jeito lá tem Zika até apareceu um mosquito #Westworld,noise
698426143221878784,"tirei as coberta tudo, se zika virus num me pegar hoje nao me pega nunca mais graças a deus",noise
760142424710807553,"Autoridades brasileiras finalmente reconhecem que #Zika pode não ser responsável única p/microcefalia (só agora, né? https://t.co/see0uuMPfE",news
712774927108202496,@SraPudinhe eu nao tenhu u.u nao tem nem zika virus dengue e apitis alguma bosta aki hushushushus,noise
758800459096129540,Qual a possibilidade de ter um mosquito da dengue no andar 17?,noise
723663083722407936,@fabiogoleiro012 @tatah_tricolor dengue é febre e dor no corpo,noise
792588591818047489,"RT @bsantos__: Ela é zika né, é a mulher da minha vida, não importa quantas ligam, quantas ficam no meu pé",noise
753981545682178052,Enquanto não matar esse mosquito maldito eu não posso jogar em paz. Vai que tô jogando e essa praga me traz uma dengue???,provider
698256335037734912,"@robertar_m É uma característica minha, fui fazer exame pra saber se era dengue e o resultado deu Only troxa",noise
790890478858342400,"Veio uma mulher fala sobre a parada da dengue, ela falo eu sou simpático e meu olho é  lindo kkkkkkk ..",noise
699596413467017217,"@SAllvarenga você vive doente garota, eh zika virus",noise
713942091513126912,"Pelo visto mosquito curte pessoas q bebem cerva, dengue vem pro pai",noise
718125685949218817,Cheguei da escola normal. Começo a sentir dores nas costas e nas pernas. Subo pro quarto e vejo meu corpo cheio de pinta vermelha. Zika 😡😡😡😡,receiver
758404912464142336,"@combatadengue Espero receber vacina, antes que tenha dengue pela quarta vez. : )",receiver
710214291031506944,@lobaoeletrico me bloqueia saco de zika vírus deformado da porra,noise
704708625365864448,Simples assim!! Saneamento básico é fundamental no combate ao mosquito da dengue https://t.co/vn9rj6ZIS4 via @redebrasilatual,news
756517479174709248,Novo ministro da Saúde fala de fé e mosquito da dengue 'indisciplinado' https://t.co/0ZZRyh1LMt,news
706341017902039040,@whythislaura ctza que é zika kkkk se vc quiser atestado vai no médico tb é bom pra notificaram seu caso pra estatística. Mas zika é de boa,noise
738948722650939394,@opxdre eu vi agora que o leo dias tweetou que é suspeita de zika,noise
789918456036614144,RT @DuduMinervino: Galera passaram repelente? Pq esse espetáculo tá zika 😂😂 praticando para o stand com amor bacci #vfcrb2016,noise
768494303207317504,É pra acabar que não tem vacina da dengue aqui no posto.,receiver
790957663005868032,@nathfortunatto o que você espera de uma pessoa que confunde a muriçoca com o mosquito da dengue?,noise
715525490765918208,"Essa onda de Desculpas só pode estar sendo causada pelo mosquito da Dengue, ele evoluiu no patamar da doença",noise
712623081685184512,"Achei que era virose ou até mesmo zika virus, era apenas"" mais uma crise de diverticulite...""",noise
700891683752378368,RT @Gabriel_lga: De boas aqui com zika virus @vihbragaa,receiver
702234497891307520,Meu sobrinho chegou da escola falando o ciclo do mosquito da dengue e ainda chamando o bicho de aedes aegypti,noise
706529221594779649,O que tem dentro da toca do carlinhos brown?  a) cabelo b) zika virus c) cobra d) cura do câncer,noise
748554875521409026,Cuidado! 🚫☢☣ Esse mosquito pode matar um! #dengue  ✔Cuide da Sua… https://t.co/5BsH9RnWVA,news
732329383147474945,"Parabéns Inglid, você está com zika vírus 😢😢",receiver
702977199939395584,RT joshssauro to de zoa mano kajska ish tio pegou zika vírus,noise
707976782574657536,"Minha vó ta querendo me levar no médico falando que é dengue, mas eu n vou e se for dengue vou morrer mas no hospital eu n vou",receiver
727170747106512896,tem uma visita no apartamento eeeee é a mulher da dengue  aaaaa,noise
698151657583079424,Que mosquito fdp.  https://t.co/OSnfDcIIRd,noise
703216592281276417,@fiftyshadesbra suspeita de dengue :/ to morrendo serio,receiver
697221077953544192,"Se zika vírus passa, então eu vou pegar porque nossa...",noise
762472132227964928,aquela goleira gostosa maravilhosa dos eua é a mesma que ironizou com a foto do Zika virus? não aguento essa decepção,noise
697994293710036992,@niniques eu tava vndo a luz.... brincadeirinha era febre dor no corpo enjoo ja fui logo vê se era zika,receiver
759214224069500928,"ah é esqueci q ele é o fodão q gosta de causa"" ""fala p ele, me poupe se poupe e nos poupe, ele vai ficar bem bravo"" marcela zika kkkkkkkkk""",noise
704855341138382852,"RT @Ari1moura: Tamiel, venha procurar focos do mosquito da dengue nas samambaias aqui fora. #BBB16",noise
699418139671576576,RT Tadinha Riri tava doente :( é o zika virus meu povo,receiver
700092480994308096,"Se eu morrer por causa de dengue, morri, ponto final",receiver
760915160768847872,RT @fancloren: Não sou mosquito da dengue pra gostar de água parada.,noise
706195567421079553,Pode ser até uma mosca que eu mato achando que vou pegar Zika vírus,noise
716248612880171008,@princexmars eu nem imaginava q a adm do tm ja tinha passado os micao do zika virus e emoji de doe as vista socor,noise
725858469425852416,"@descansen caraca é zika!!! Serião, como ta o resto do corpo?",receiver
704849291840516096,A gente nunca sabe se é muriçoca ou mosquito da dengue,noise
764602176689831936,@jeonfake vai que o mosquito que tava na minha era dengue ou zika ou algum outro vírus,provider
703335149904257024,"isso nao, vai q pego zika virus",noise
725516045696552960,Ian desaponta muitos fãs por medo d um maldito mosquito! Esperando zika chegar nos EUA e te pegar! 🤗 n tera mais desculpas! 👐🤗,noise
706097660005097472,"E aí cara chega aí, vamo ali combater o mosquito da dengue",noise
709827397307244544,Preocupação: pacientes com suspeita de dengue se recusam a fazer exames https://t.co/0OAZJp4cTl,news
729029419868815360,bem melhor do q com alguem q deu a desculpa d estar com medo de pegar zika num país que tb existe o famoso repelente,noise
761706832310235136,agora no palco o mosquito & cantor ZIKA pagodinho,noise
708019394228649985,eu acho que fui picada pelo mosquito da dengue aí minha mãe disse que era pra passar álcool n tem álcool em casa ela tacou desodorante,noise
802370274184351744,"Mosquito da dengue acabou de morrer aqui no meu quarto. O abusado (ou melhor, A abusada) acabou de me picar 😒",provider
725446519256657920,Hj a prof de português faltou pq tava com suspeita de dengue daí a tia da merenda foi da aula a nois djbdjddnd,receiver
705169641321193472,"Descobriram q a  porra da zika pode ser transmitida por muriçoca comum, agora foi q fodeu tabaco de xola msm",noise
722236023502172161,@osPrints @gabnovaes você é a Rogeri e eu sou a amiga que pegou zika vírus,noise
719282810348040192,RT @gabrieucrvg: Ceis já levaram picadura de mosquito da dengue?,noise
764322862903730177,@FLYSPATTI da mãe dela falando q td mundo no Rio vai pegar zika vírus e ela rindo,noise
774673632824033280,"eu to sentindo como se tivesse com dengue, sai fora Aecio aegypti",receiver
702352160688889856,"na áfrica eles tem medo do leão branco, na austrália do crocodilo no brasil eles tem medo do mosquito da dengue kkkkk orgulho dos brs",noise
766062760081952768,"Parado, acho que já tem até mosquito da dengue https://t.co/4YaEUZU7I0",noise
699899873575968768,"Governo diz que não há dúvida"" de relação direta entre microcefalia e zika https://t.co/NJR8PvqTKt""",news
714955632173060098,Quem tá com suspeita de dengue/zika pode tomar dipirona?,receiver
734391932558925825,"RT @Rafael72719632: @AnjoNpi ,Vamos matar o mosquito da dengue.. https://t.co/7MiNCyhEAF",news
764425761033953282,Eu to com zika virus,receiver
798115963510128640,"Dengue , Chicungunha , Zika e agora Mayaro . Tanta coisa ruim em um mesmo mosquito .",noise
703364297045483520,Me gustó un video de @YouTube de @misaell7 https://t.co/Xp2SgQq4kI - - ÁLERTA - - mosquito da dengue foi criado em laboratorio! e os,noise
731135635990433792,hoje eu vi um zika virus mas n consegui matar,provider
725892769798049792,"semana passada eu dancei tanto, mais tanto que eu achei que tava com zika de tanta dor no corpo",noise
717156972391432192,"Aqui na Malena tem mosquito da dengue, credo",provider
708990912945381376,Fiquei sabendo ontem que estou com dengue. O mosquito veio do além. 😷,receiver
698488684765691904,"#edecasa quando estamos com dengue, chikungunya ou zika é importante passar repelente mesmo estando doente?",noise
764409529169829888,@aubrystx ela e a mãe dela disse q tds q estão no Rio nas olimpíadas pecaram Zika em um vídeo,noise
700260082987220993,"Já passei mal, já tive febre, dormi um dia inteiro... Talvez essa hora aí esteja próxima. Só espero não morrer de Zika. ✌🏻️",receiver
698297702526771200,Isso é vergonhoso. Será que aqui combatem a dengue?,noise
766006525588627457,RT @s_jennis: Tá esse espirito de paixão tá tipo zika virus né? Me socorre Deus.,noise
721837906931904514,"'Pelo meu mosquito que não é da dengue'' KKKKKKKKKKKKKKKKKKK pai, assiste e não me insulta",noise
715332421286277120,@mylonzete pelo menos n foi um mosquito que te passou dengue,noise
778776964974972928,@SadFellings @youngwmars @expelliarmuswes @fentwy cheia da moral sai daqui mosquito da dengue tem água parada aqui n https://t.co/SEUUJOVDcF,provider
720440790527451136,"Ela é zika né, a mulher da minha vida, não importa quantas ligam, quantas ficam no meu pé 🎶",noise
801956730582290433,SESA/PR – Profissionais de saúde são capacitados para manejo de doenças causadas pelo mosquito da dengue – Simepar https://t.co/uv2i5VHdYQ,news
723915398505222146,"@O6SHW kkkkk ela é louca mwsmo, vc não viu ela com ciumes q, ela ta dodoi, ela diz que talvez ta com suspeita de Zika D;",receiver
728985648745566208,"No meio da crise da Zika eu pego gripe, diferentona mesmo.",noise
704546154378366976,o menino viro pro pai e falo pai me dá uma janela aí o pai respondeu não pq nois já tem cachorro aí o menino fico putao e fez o zika vírus,noise
786646933448294400,"Pra Mãe, a filha é preferida no fluxo é a novinha zika que bebe e se acaba",noise
730075696077344770,Mamãe tem certeza q ela eh médica e já diagnosticou minha febre como sendo zika,noise
746067684438179840,Boa tarde ! - vamos nos cuidar contra o mosquito da dengue. https://t.co/yI30CVfiXW,news
701880504270897154,"Meu, acabei de matar um mosquito da dengue",provider
698755739314208768,"Uma frase pra esse mosquito fdp. Zika, vai lá @emicida",noise
699360796829229058,Vou ali fora ver se acho o virus da zika enquanto a tag nn sobe ! Vamos gente !  😊⬆ #CrazyTagsNaSegundaDeSDV,noise
711101043686416384,Cheio de mosquito aqui agora nada tira da minha cabeça que to com zika vírus,provider
721777724935823360,to perdendo vários amigos pro famoso zika virus,noise
719905246928060416,aí seu namorado tá com suspeita de dengue </3,receiver
703819150745927681,o mosquito é zika mas nois eh +,noise
752333123057291264,"Amanhã vou no médico, tenho quase certeza que peguei Zica ou dengue, alguma porra",receiver
715339971712913410,"RT @porralexiaa: @Amandavlentim mosquito da dengue, dá atenção pra mim Obg",noise
715389418807242757,"Acho que estou com dengue mesmo, ta dando uma coceira no corpo 😢😢😢",receiver
705734038208815104,Q lgl essa escola. A gt vai ter q ir nas casas entregar papelzinho do mosquito da dengue e conversar c as pessoas ! Pq eu vim a aula senhor?,noise
780124122676338690,Meu WhatsApp anda mais parado finque água para mosquito da dengue,noise
714991876689039360,@sialmeida eu saio de um semana de febre pra uma semana de zika pra uma semana de gripe on top of all the usual fisical pain and stuff,noise
706632558612713474,@heartless_q suspeitas de zika não podem ser eliminadas,receiver
697817661414187008,se eu peguei zika vírus por beijo nesse carnaval e ele sobreviveu a montila que eu tomei é pq merece habitar o meu corpo,noise
707649553080705025,"A epidemia causada pela proliferação do mosquito da dengue, no município de Brejo/São Bento, no Sertão da Paraíba, aumentou, de forma expre",news
710826568252329984,meu deus do ceu sera que eu to com zika virus,receiver
715006662801657857,Estou com suspeita de dengue de novo ...,receiver
731597349051629568,"@_maycao uai, meus pais suspeita que é dengue, foram p festa na roça e me deixaram aq sem comida e dodoi",receiver
700313752055504896,Melhor andar de pé no metrô do que correr os risco de ser mordido pelo mosquito que transmite o zika.  https://t.co/QLdBZrK1kO,news
785526273774907392,eu e a stephanie vamo compra máscara do bangtan só quero sabe onde vamo usa isso sem acharem q temo zika virus,noise
744671478575136769,"hoje á tarde eu estava mal em slc, dor de cabeça, febre, já estava achando q tinha pegado dengue.",receiver
712277638124064768,Tomara q isso seja só infecção e não zika 🙌🙏😪,receiver
708477593381691392,dor nas costas é sintoma de zika?,noise
727883211506745345,"No #uol Contraiu a febre: Eu não me mexia, diz André Marques sobre chikungunya: Eu não me mexia, diz... https://t.co/UkApU4lCuh Via #uol",news
706564450082557952,RT @_baixadanograu: Corinthians com esse uniforme ta parecendo o mosquito da dengue kkkkkkkkkkkk,noise
709911437565624320,@hectorbvn e aquele atestado de suspeita de dengue 😂😂😂😂😂😂 ta rolando nao 😂😂😂😂,noise
701956529864450048,"RT @AcordouAcordou: Neurônio com dengue: “A questão do mosquito da dengue, que a gente conhece como mosquito da dengue, é algo que... https…",news
717514171626074112,"Ai Lívia, isso é sintoma de dengue"" VIRA A BOCA PRA LÁ""",receiver
721815936844607489,RT @shootjustinjdbS: Pelo meu gato Pelo meu cachorro Pelo zika vírus Pela formiga que passou pelo chão agora #ImpeachmentDay,noise
710923934456270848,Pra acabar com meu dia recebi a notícia que meu irmão tá com corpo cheio de mancha com suspeita de zika..,receiver
726875110620188673,"Inicio de mês acho q tenho q fazer fumaça pra espantar os mosquito da dengue, pq não tem grana nem pra comprar inseticida ou raquete",noise
699120580017180672,o mundo ta mto perigos com o zika virus ainda bem q eu moro no twitter,noise
702707891078299648,ai eu fico com dor de cabeça e já saio achando que estou com zika vírus huaheua,noise
709419398168256512,"Depois de duas semanas sem ir na academia, por causa da zika. Hoje eu fui, so espero não ter recaída.",receiver
698359897512136704,Noé vacilão salvou o mosquito da #zika  #VouNaVibeDoSDV,noise
760512061893910528,"@darthvanner O que é algo muito difícil, por que pra todo lado tava com boato que fulano tá com zika"", mas era outra doença qualquer""",noise
704651008379633665,vou me arrumar pra ir no medico minha mae ja ta achando que to com dengue vamos com calma,receiver
702122950204518400,🌸não aguento mais ouvir falar de zika vírus🌸,noise
709932445722910721,atualizando vcs da zika  38 de febre e dois vômitos  boa noite,receiver
776640869319512064,"Minha DM é tão parada que se fosse água, teria larvas do mosquito da dengue",noise
699669483045195776,"Ontem eu tava com 39° de febre hoje ta 38° tô com dengue, chicungunha e zica só pode",receiver
711997972180037632,Minha mae acha que minhas aftas ainda sao da febre da dengue.. Bem capaz,noise
734601173706104832,Eu ia ficsr mt chateado se eu pegasse zika virus. O mosquito ta mega famoso ele m morde e vai embora? Nm um autografo da? Nem uma foto? Poxa,noise
698377977734762496,"RT @LoucoDasSeries: Eu vou correndo amanhã à farmácia comprar um repelente. Gente  tô com medo dessa doença, sério. Um dia desse matei um m…",noise
750435284458868736,Eu tenho a melhor aliada slc mulher zika demais !!,noise
741344633893060608,Engraçado que o povo tem medo do zika virus mas de terrorismo tão de boas,noise
773304086418563073,"tenho médico amanhã, e se Deus quiser to com zika",receiver
706683265759977476,@Smaari_ no final do percurso todo mundo com febre chikungunya mentira eu queria tentar,noise
778965284287905792,demi lovato cancela turnê com medo de zika virus e opa aceito ir pra z festival,noise
712012884000116737,"@cadrix5 nossa, Deus me livre, eu já tive dengue e tb pensei que a morte tinha chegado pra mim",receiver
713879485809049601,"Essa dengue acabou com meu feriado, q ódio! To na cama sem levantar desde quinta! Nunca mais reclamo de passar repelente na vida!!",receiver
703392502439661568,"@IFDrago Luiz Araújo emprestado hoje ao Novohorizontino é melhor que Kieza,Wilder e Centurion até com dengue.Negociação suspeita",noise
700703405652705281,"Porra pode nem mas espirra mane , nego ja fala em vírus zika , vc q ta zikado , vsf pra la 👊👊",noise
721887599300911104,Vcs ai brigando por política e eu aqui preocupada com o moacir que tá com dengue #forcamoacir,receiver
785964432618762242,suspeita de dengue p dar uma agitada nessa semana parada ne,receiver
718040383545061378,pensando aqui na possibilidade de me infectar com a zika virus pra pegar um atestado babado de um mês,noise
737945635622682624,n sei nem como reagir com o fato de o justin pdr n vir p cá por causa da dengue zika aqls coisa la  #askbelieber,noise
788053754973216768,"Essa zika n pode ser real, certo q é um teste p ver até onde eu aguento",receiver
